src,dst
6445,166707
176545,119810
182000,211884
21123,165776
103269,174445
191158,144764
106464,133197
164758,192429
17736,89526
107417,206475
140792,169807
37460,114685
123244,184580
47369,206858
73918,206087
133667,85514
217769,80334
7049,51434
6854,21832
166125,149640
51669,19431
198210,188842
179498,88539
268,170586
30323,8732
210829,80763
25275,130539
53932,175691
217319,183913
170809,64080
85978,20085
120830,161860
172752,212510
176419,3523
152869,3272
187272,91139
187060,23885
84862,142445
174108,154162
128683,68739
218128,21325
97521,207090
66029,132802
148471,139456
106472,108483
113142,206902
167944,57349
111342,143242
99744,13810
173557,179259
26150,156855
180530,12831
141515,41507
136801,182108
8529,170226
145125,100272
207200,90218
16380,67666
144943,177773
737,33073
16380,80106
172404,157088
122315,101064
26541,34653
58315,108687
156935,21051
39160,189573
44419,67950
30644,109488
2687,88555
157088,2761
165700,107401
71125,166101
63225,165946
7353,47363
115867,183159
70155,57183
19861,38437
174942,82087
549,68306
198777,172302
32146,192058
138432,181248
126546,122925
113836,206123
173644,103849
47325,201605
128648,125651
21873,16880
142445,40788
85978,20085
159389,31115
140020,125810
4631,97014
30063,206555
51272,165472
29405,14002
78265,153456
128559,47477
132057,49219
204890,156493
178674,165065
25003,164796
120944,7440
49219,131959
206123,201651
157213,51409
205660,208955
178395,14180
92864,39389
98911,7189
15587,177549
1976,134185
92392,130929
35857,82973
120556,121378
113720,217711
127091,154162
163371,179259
81763,44146
149779,40711
207915,76300
122983,135604
72829,77169
157126,137691
63907,117149
192139,123831
205775,122144
163932,168479
201258,46402
104465,166324
190544,50739
201258,74750
20273,219070
27936,201055
59221,104854
168119,87851
137379,187929
57465,57574
193647,148311
84538,67632
171311,30475
182852,28060
116751,16101
6184,97621
111736,52473
120495,2382
170524,160601
109011,193208
148378,42607
109959,95801
60157,185850
130953,30294
45096,124325
216152,17230
28990,58517
110002,93160
138062,9368
29869,196702
213980,65373
142039,161277
56037,176605
193285,128378
119752,79074
107039,24332
216152,129991
197970,160035
218136,105860
199708,27524
213202,195627
179602,8462
109910,193970
7429,70179
212095,116064
34075,182892
3923,1339
155762,39161
120294,146645
34199,107317
107317,34199
158815,187551
52457,84102
47359,106631
155958,176490
82962,127665
121453,139837
64,191158
149622,147229
57179,132768
110103,104835
207243,102767
182750,160196
176857,76961
20838,99538
157168,90047
79759,60782
26617,159825
79921,22292
4110,33502
64786,86657
21919,34629
120177,191074
56521,136348
28858,148264
9149,16624
122964,25162
7245,100558
80304,4510
16379,133396
146854,160705
102391,58992
200400,155665
108322,164779
52788,187738
209266,179668
10296,181401
113615,213807
113807,7248
206323,43202
37983,214411
152418,205202
100976,3437
144474,3678
153597,76794
23588,86612
54634,112854
19435,97190
58295,204824
87101,115638
179346,61245
60211,93712
96860,54106
114407,186727
48683,19511
31574,204253
32746,7249
54648,25029
4307,76494
77632,130208
17639,20735
42895,171557
67759,157134
180329,42601
73038,165209
57349,72582
37182,172212
38523,213504
103730,51678
36044,138706
208694,153170
78824,181369
71677,135620
194306,62148
107870,152041
49106,33291
134271,160674
54002,121963
78623,204507
52526,200310
205157,155333
131107,144074
24698,107039
10497,141547
32453,149232
156826,55767
129440,206780
97531,8524
67549,122456
8096,124028
79435,46904
48350,66174
17322,105195
102241,174699
148434,100074
3723,115992
189160,117308
209154,211606
190584,187611
213763,16041
74844,168205
198779,20386
170665,199570
183620,205012
5630,185400
176022,70099
67703,2062
151556,171017
149202,8629
37474,101413
120699,47125
128354,203702
209950,42544
24122,133197
16231,118367
212759,182922
151450,49097
179660,118343
192026,39454
165767,50009
125962,184952
162691,8136
79866,20915
76220,129591
27002,18116
171303,41001
148519,171307
52579,183705
203605,96303
51289,29455
138752,87437
44253,8066
214577,216975
12537,211411
73414,69302
151424,73715
90599,104780
49255,33085
207824,186399
205202,141594
77628,4460
47390,180787
10489,98808
201107,23598
214152,111528
129193,118949
102668,33904
46574,107437
53378,69586
96477,124562
207092,183919
130036,27771
190861,199933
126005,102691
110777,188988
111963,188988
158736,24530
78141,74451
183912,14855
210283,106396
23131,84091
168055,219376
59093,76560
135475,185670
26921,80742
110136,201342
94221,167397
195049,55522
167458,56570
56828,21332
135784,206323
90799,17509
142319,195106
57286,122421
200739,7093
158577,57715
31869,90106
157168,25184
166666,15606
58101,166081
7725,204791
52887,26511
159619,52887
136110,121020
67841,178392
30635,13251
189015,6674
39672,189076
11576,4699
32529,202252
214221,67091
206391,166884
15437,30258
206323,135784
1457,122578
7717,191142
194524,56429
111180,69446
18543,216829
38188,30864
184373,166451
179712,11741
205136,161266
99194,139116
166373,168595
38502,51287
104360,187358
33261,217487
63007,136722
111372,156819
3713,13179
180947,24039
19595,117145
85173,48350
48332,47390
1171,152518
198588,207300
49836,87877
90636,4045
213444,200957
204799,197680
212693,174611
212021,217963
72560,33502
214907,188252
105665,27946
164477,76559
195703,133018
175139,62826
145527,193995
207002,1171
50626,30773
100976,3437
82254,117707
207487,196277
183895,89153
78862,190757
17180,118222
171485,201551
30973,150326
6649,95425
92427,145238
172511,74104
9176,46555
114492,176539
175787,101349
131546,132229
88027,95657
186727,1680
96267,28690
1950,162403
134846,214530
89595,52234
86657,211868
98776,77545
149427,81767
93306,207461
53376,108529
165583,11085
82254,117707
167784,157202
125242,35656
175462,113390
12661,19847
151287,51599
134684,55642
193322,68113
63412,215777
117145,116537
119810,124104
168302,127673
47829,56911
175462,65232
119315,13834
36641,216184
71429,5705
74927,82565
178664,96753
200168,60646
165632,61927
161754,59411
25481,134567
55551,159273
93269,216243
76606,27400
162903,176079
86462,141835
156292,27828
134023,28056
21945,148814
10775,141158
197138,28859
113782,12215
188709,92307
24918,57328
164701,141016
153930,2112
326,77134
73555,183549
63606,188174
169727,90891
190484,174227
150438,11665
183170,12742
202520,208463
162492,218252
161615,159040
179982,56788
110372,159082
17600,127076
195477,10760
166356,146632
125242,56633
190947,29624
144444,26727
176693,70401
29428,144487
126676,17447
62826,217038
93003,196838
100364,27400
115541,99021
155248,212240
24060,37137
79928,144095
159606,37582
203498,34171
159155,34171
53404,166021
8256,53404
147147,186578
127708,200072
211724,4624
8393,218717
69666,79445
73245,70040
125224,170521
151639,195521
22726,77355
89106,14374
43599,57490
122738,141512
68938,40747
66649,6084
206331,96989
40735,96989
137089,214832
67268,108010
20516,81320
75186,38493
21725,218782
56989,27251
119754,1423
119754,73289
75536,195388
200411,116490
35260,24160
111125,180379
33922,35148
95339,193022
108826,90058
100476,104633
219052,13779
34201,60591
46400,113923
11452,164092
147821,111906
203609,93495
145953,2694
150273,10799
112846,50923
14483,85706
68278,19015
204855,91832
40133,6711
84993,60572
52549,49776
184489,146740
189732,197974
205880,70633
1660,114471
96444,322
60926,210334
85654,144576
157599,86956
13035,322
184085,215103
80183,154785
91667,109100
150620,186125
140183,211489
135284,173310
208224,172414
63129,150620
186210,138070
62601,62693
202775,188679
94028,58751
30507,171589
216386,22559
105709,137767
135561,45266
63265,152532
173559,5559
27935,25227
105782,107655
128786,65756
208163,146306
192800,39851
177274,67841
203812,115281
167826,2435
43599,205436
78585,43599
109578,152089
48627,197875
16453,63661
134384,109926
181533,29323
78231,128740
124564,129917
159758,66827
137834,56629
56454,57293
27959,36561
63568,20843
115637,44255
85573,42415
18221,27997
202221,172537
176535,183686
99318,189664
70217,208519
83428,64506
145438,33002
43484,68524
178196,145392
195353,23973
109690,87335
201706,51992
26986,121453
158862,215729
100757,163475
125210,57935
48605,78643
79536,88787
112144,208463
51982,167218
79553,186947
30644,199933
27976,152866
12067,98713
92307,95465
155131,176615
99075,122777
93085,111113
21239,61363
19314,176167
203536,138365
159039,132232
194183,79759
15711,116509
109315,6608
145965,87177
136248,96605
69944,80681
138446,39541
90838,53009
43741,61744
145513,185869
91057,72208
129049,189793
132075,14096
13898,161286
1293,34119
128436,67336
147654,180745
194378,11236
216229,140910
161051,60540
199877,4873
91692,11612
90557,2300
122104,115063
69817,170417
172139,122057
74157,97965
46526,155354
185026,144861
63005,105658
53378,159825
183107,159623
208273,6843
122400,132931
110498,180746
59655,204292
106570,161286
129173,59434
9705,109861
117974,144739
113115,154162
192489,52153
160601,116170
159885,116632
80488,198189
22638,130671
97554,61642
154178,203553
21051,149141
170841,138760
176211,110571
181909,7331
82338,105593
10095,75690
76330,190223
115458,136024
195667,90396
61642,213459
158352,32376
212195,206703
2761,61279
2761,129783
214112,160089
186476,159763
53919,145706
171039,853
120393,853
198206,11019
170535,58189
23181,70913
10120,26150
196186,139522
174212,201651
113032,90224
78555,214592
37559,67639
96401,202027
134537,48218
171249,119158
138249,99535
95655,93131
152992,28822
211166,190873
126511,37475
126632,219032
29614,153602
118969,10452
24360,114575
148794,190873
34063,172019
157048,113142
100705,60902
19408,38064
38064,19408
54530,72709
18948,102652
204028,217157
86566,117184
120556,131141
210484,16859
84696,1228
144413,217349
10062,189573
163371,54719
68418,161051
14429,95532
186616,186940
171303,106780
186209,57616
30532,213060
87101,162970
114669,72515
26319,169156
106670,43951
39498,52023
79865,32997
200571,184186
24393,80164
150454,39227
168868,217248
83184,208831
136520,156324
193309,79664
101285,143310
651,157775
166192,78623
20763,136611
158450,117960
33028,111881
198744,36661
60430,139472
126894,134481
191709,136964
74618,156748
217231,151523
202759,56667
115625,18985
33907,172759
178190,117971
160317,214379
153932,176331
36847,142041
4307,204077
86657,64786
12890,158555
121926,216079
96838,180329
176478,34280
109844,123981
122456,67549
125066,141835
141835,86462
154895,4510
16230,49713
20007,200163
200163,63627
196417,193309
50447,42439
188208,161241
48060,25969
25029,172174
195944,46673
69162,27990
48910,129966
159233,143310
44434,22482
156289,84828
48298,45520
42714,61256
14078,67045
80277,128493
66602,110061
117792,23582
100976,66197
97194,48492
89090,80304
173501,66349
145079,195287
148403,94113
118368,111834
23973,152665
8078,90131
148178,170639
190370,131999
4503,57634
44319,133218
107331,200838
73696,989
28362,216014
39320,49971
3980,137142
127024,113189
208815,27544
89812,46460
101767,62413
114669,5715
119579,51762
7439,107180
68181,183870
92307,113903
115640,87483
186742,112471
160893,10384
160134,41570
48162,31922
133114,23615
185906,206769
96219,52844
56973,105732
116399,136665
34115,27705
206146,44026
212389,145116
209085,21923
177772,99481
213862,37236
85580,26331
197550,196055
168868,191834
6741,61266
204799,104541
179899,149489
70869,90347
128347,33623
161088,90866
38126,124551
70966,7597
119651,203020
91792,45052
135198,92864
86447,215573
178050,111516
190584,91952
117397,71836
132957,140998
51021,176044
172775,155573
141441,161252
173347,152884
169346,208135
136857,39441
30507,202439
208135,169346
56285,135170
172781,172343
17322,196973
206403,129072
119214,16041
156997,133197
96083,134932
209438,196485
216128,123891
122104,90091
118236,1741
80219,109373
123829,2811
64591,88210
116226,64169
73291,117115
159183,139774
63822,152723
154276,157056
26856,78643
170697,44123
91887,177141
197965,35732
123841,84105
189732,52987
33291,208578
168591,25727
201741,121734
68635,147654
13392,122779
197192,174699
56989,12969
117117,65185
91235,177694
101942,152050
212619,63159
6951,213635
136644,198465
132238,159608
60126,54727
191646,203745
137578,38502
95869,204863
105463,762
53634,173361
178674,214921
129193,165141
88882,60963
12989,36546
135147,103730
108533,12566
70179,192443
217319,183913
29489,1200
169673,19489
45633,145438
140793,32645
118713,152302
6412,186595
120398,60576
153369,110136
193239,17839
136611,109488
100373,185177
114920,43187
139019,129477
219687,105608
186057,84115
115785,61318
135784,206323
207388,64912
57286,29896
80864,194739
3905,164748
16101,51616
92503,164748
134429,213724
77972,65692
166842,216889
128362,176501
135882,190238
1623,194578
81901,106031
18350,51157
102884,73647
139051,160198
85083,65886
47262,78730
19924,33727
127214,167538
103787,97621
106631,85797
167083,214583
161142,17519
97434,203030
84862,164651
7557,8951
130607,217207
196344,99146
107124,23693
45520,48298
166324,31319
91010,31319
46156,39616
58493,54676
119062,193857
52318,87304
22896,87422
12114,202174
147017,193970
126302,194967
140369,30784
42118,74223
114311,89592
31194,187489
200329,46393
122521,86712
61088,56807
113903,78511
80025,141547
12680,99304
214264,203511
122424,4497
50242,96793
192864,47069
146279,211001
156411,137802
199959,217567
103416,87424
21415,99302
211337,40085
2017,62617
124764,115986
97379,165522
138859,110994
125925,54480
102086,4352
191690,125110
150258,179406
42749,75007
101349,175787
145527,76699
14934,44255
24004,173683
218162,55910
51514,59411
163354,188842
88034,45322
169770,179855
6381,56273
214427,96793
183625,170891
112435,46681
77976,49534
124497,93003
86657,115638
163354,68542
190923,217709
15704,140128
15998,59372
14679,134094
21498,67655
126466,158728
168945,80804
14095,144095
144710,33833
93439,15819
156835,218252
211832,207142
74886,18244
78511,210409
49836,159490
126438,93002
218162,55910
156478,113208
4051,196000
206854,92646
12337,74354
54004,72137
102140,164051
158272,123334
59453,84186
54345,25286
11777,117974
73323,201748
100698,59347
21786,32073
162256,101379
192957,202977
66029,37551
51689,175533
175533,61
52576,4134
24039,143172
54460,133785
69940,107077
158350,32972
204989,191483
13918,108149
110343,55729
13268,169262
4860,91753
117233,193409
148774,170891
204799,197680
137467,176563
176563,137467
33086,827
113159,97543
9522,111872
40506,196260
40506,196260
128515,60147
208530,147873
92542,171263
39664,145779
112875,70876
71683,206787
118811,148236
90417,49756
10384,5562
26848,197066
194183,95464
170891,23973
160334,129313
88468,144413
217364,184435
128688,201969
153745,72165
188546,105971
166710,201760
57900,43355
127245,141599
169262,13268
72076,199207
153073,36544
24331,99369
12565,79264
124789,69640
120309,159155
101817,145706
103023,89174
93592,109303
106813,209753
84912,159122
169336,189071
114513,178552
151842,157427
